Sample rate: 9400 Hz
Time(s),Amplitude
3.481063829787233832e+00,1.450000000000000000e+02
3.481170212765957395e+00,1.420000000000000000e+02
3.481276595744680957e+00,1.360000000000000000e+02
3.481382978723404076e+00,1.340000000000000000e+02
3.481489361702127638e+00,1.360000000000000000e+02
3.481595744680851201e+00,1.370000000000000000e+02
3.481702127659574320e+00,1.350000000000000000e+02
3.481808510638297882e+00,1.360000000000000000e+02
3.481914893617021445e+00,1.370000000000000000e+02
3.482021276595744563e+00,1.350000000000000000e+02
3.482127659574468126e+00,1.300000000000000000e+02
3.482234042553191689e+00,1.310000000000000000e+02
3.482340425531914807e+00,1.320000000000000000e+02
3.482446808510638370e+00,1.330000000000000000e+02
3.482553191489361488e+00,1.280000000000000000e+02
3.482659574468085051e+00,1.320000000000000000e+02
3.482765957446808613e+00,1.380000000000000000e+02
3.482872340425531732e+00,1.270000000000000000e+02
3.482978723404255295e+00,1.260000000000000000e+02
3.483085106382978857e+00,1.280000000000000000e+02
3.483191489361701976e+00,1.230000000000000000e+02
3.483297872340425538e+00,1.180000000000000000e+02
3.483404255319149101e+00,1.160000000000000000e+02
3.483510638297872219e+00,1.140000000000000000e+02
3.483617021276595782e+00,1.130000000000000000e+02
3.483723404255319345e+00,1.150000000000000000e+02
3.483829787234042463e+00,1.190000000000000000e+02
3.483936170212766026e+00,1.150000000000000000e+02
3.484042553191489144e+00,1.110000000000000000e+02
3.484148936170212707e+00,1.130000000000000000e+02
3.484255319148936270e+00,1.150000000000000000e+02
3.484361702127659388e+00,1.110000000000000000e+02
3.484468085106382951e+00,1.110000000000000000e+02
3.484574468085106513e+00,1.190000000000000000e+02
3.484680851063829632e+00,1.230000000000000000e+02
3.484787234042553195e+00,1.210000000000000000e+02
3.484893617021276757e+00,1.180000000000000000e+02
3.484999999999999876e+00,1.150000000000000000e+02
3.485106382978723438e+00,1.120000000000000000e+02
3.485212765957447001e+00,1.120000000000000000e+02
3.485319148936170119e+00,1.100000000000000000e+02
3.485425531914893682e+00,1.060000000000000000e+02
3.485531914893616801e+00,1.030000000000000000e+02
3.485638297872340363e+00,1.030000000000000000e+02
3.485744680851063926e+00,1.000000000000000000e+02
3.485851063829787044e+00,9.500000000000000000e+01
3.485957446808510607e+00,9.400000000000000000e+01
3.486063829787234170e+00,9.700000000000000000e+01
3.486170212765957288e+00,1.010000000000000000e+02
3.486276595744680851e+00,1.000000000000000000e+02
3.486382978723404413e+00,1.010000000000000000e+02
3.486489361702127532e+00,1.050000000000000000e+02
3.486595744680851094e+00,1.100000000000000000e+02
3.486702127659574657e+00,1.240000000000000000e+02
3.486808510638297776e+00,1.310000000000000000e+02
3.486914893617021338e+00,1.330000000000000000e+02
3.487021276595744901e+00,1.240000000000000000e+02
3.487127659574468019e+00,1.260000000000000000e+02
3.487234042553191582e+00,1.260000000000000000e+02
3.487340425531914700e+00,1.210000000000000000e+02
3.487446808510638263e+00,1.130000000000000000e+02
3.487553191489361826e+00,1.090000000000000000e+02
3.487659574468084944e+00,1.110000000000000000e+02
3.487765957446808507e+00,1.100000000000000000e+02
3.487872340425532069e+00,1.090000000000000000e+02
3.487978723404255188e+00,1.080000000000000000e+02
3.488085106382978751e+00,1.030000000000000000e+02
3.488191489361702313e+00,1.040000000000000000e+02
3.488297872340425432e+00,1.100000000000000000e+02
3.488404255319148994e+00,1.110000000000000000e+02
3.488510638297872557e+00,1.110000000000000000e+02
3.488617021276595676e+00,1.140000000000000000e+02
3.488723404255319238e+00,1.180000000000000000e+02
3.488829787234042357e+00,1.190000000000000000e+02
3.488936170212765919e+00,1.170000000000000000e+02
3.489042553191489482e+00,1.180000000000000000e+02
3.489148936170212600e+00,1.170000000000000000e+02
3.489255319148936163e+00,1.160000000000000000e+02
3.489361702127659726e+00,1.160000000000000000e+02
3.489468085106382844e+00,1.140000000000000000e+02
3.489574468085106407e+00,1.130000000000000000e+02
3.489680851063829969e+00,1.160000000000000000e+02
3.489787234042553088e+00,1.190000000000000000e+02
3.489893617021276651e+00,1.230000000000000000e+02
3.490000000000000213e+00,1.260000000000000000e+02
3.490106382978723332e+00,1.260000000000000000e+02
3.490212765957446894e+00,1.260000000000000000e+02
3.490319148936170013e+00,1.250000000000000000e+02
3.490425531914893575e+00,1.250000000000000000e+02
3.490531914893617138e+00,1.270000000000000000e+02
3.490638297872340257e+00,1.270000000000000000e+02
3.490744680851063819e+00,1.310000000000000000e+02
3.490851063829787382e+00,1.400000000000000000e+02
3.490957446808510500e+00,1.380000000000000000e+02
3.491063829787234063e+00,1.300000000000000000e+02
3.491170212765957626e+00,1.260000000000000000e+02
3.491276595744680744e+00,1.300000000000000000e+02
3.491382978723404307e+00,1.290000000000000000e+02
3.491489361702127869e+00,1.250000000000000000e+02
3.491595744680850988e+00,1.200000000000000000e+02
3.491702127659574550e+00,1.140000000000000000e+02
3.491808510638297669e+00,1.080000000000000000e+02
3.491914893617021232e+00,1.040000000000000000e+02
3.492021276595744794e+00,1.060000000000000000e+02
3.492127659574467913e+00,1.060000000000000000e+02
3.492234042553191475e+00,9.800000000000000000e+01
3.492340425531915038e+00,1.000000000000000000e+02
3.492446808510638157e+00,1.070000000000000000e+02
3.492553191489361719e+00,1.080000000000000000e+02
3.492659574468085282e+00,1.070000000000000000e+02
3.492765957446808400e+00,1.090000000000000000e+02
3.492872340425531963e+00,1.130000000000000000e+02
3.492978723404255526e+00,1.210000000000000000e+02
3.493085106382978644e+00,1.220000000000000000e+02
3.493191489361702207e+00,1.190000000000000000e+02
3.493297872340425325e+00,1.150000000000000000e+02
3.493404255319148888e+00,1.130000000000000000e+02
3.493510638297872450e+00,1.110000000000000000e+02
3.493617021276595569e+00,1.070000000000000000e+02
3.493723404255319132e+00,1.040000000000000000e+02
3.493829787234042694e+00,1.050000000000000000e+02
3.493936170212765813e+00,1.070000000000000000e+02
3.494042553191489375e+00,1.080000000000000000e+02
3.494148936170212938e+00,1.060000000000000000e+02
3.494255319148936056e+00,1.070000000000000000e+02
3.494361702127659619e+00,1.110000000000000000e+02
3.494468085106383182e+00,1.120000000000000000e+02
3.494574468085106300e+00,1.140000000000000000e+02
3.494680851063829863e+00,1.170000000000000000e+02
3.494787234042552981e+00,1.160000000000000000e+02
3.494893617021276544e+00,1.150000000000000000e+02
3.495000000000000107e+00,1.200000000000000000e+02
3.495106382978723225e+00,1.140000000000000000e+02
3.495212765957446788e+00,1.120000000000000000e+02
3.495319148936170350e+00,1.160000000000000000e+02
3.495425531914893469e+00,1.160000000000000000e+02
3.495531914893617031e+00,1.130000000000000000e+02
3.495638297872340594e+00,1.110000000000000000e+02
3.495744680851063713e+00,1.120000000000000000e+02
3.495851063829787275e+00,1.130000000000000000e+02
3.495957446808510838e+00,1.140000000000000000e+02
3.496063829787233956e+00,1.120000000000000000e+02
3.496170212765957519e+00,1.160000000000000000e+02
3.496276595744680638e+00,1.150000000000000000e+02
3.496382978723404200e+00,1.100000000000000000e+02
3.496489361702127763e+00,1.090000000000000000e+02
3.496595744680850881e+00,1.110000000000000000e+02
3.496702127659574444e+00,1.170000000000000000e+02
3.496808510638298007e+00,1.220000000000000000e+02
3.496914893617021125e+00,1.240000000000000000e+02
3.497021276595744688e+00,1.250000000000000000e+02
3.497127659574468250e+00,1.250000000000000000e+02
3.497234042553191369e+00,1.250000000000000000e+02
3.497340425531914931e+00,1.270000000000000000e+02
3.497446808510638494e+00,1.250000000000000000e+02
3.497553191489361613e+00,1.230000000000000000e+02
3.497659574468085175e+00,1.230000000000000000e+02
3.497765957446808294e+00,1.240000000000000000e+02
3.497872340425531856e+00,1.230000000000000000e+02
3.497978723404255419e+00,1.210000000000000000e+02
3.498085106382978537e+00,1.210000000000000000e+02
3.498191489361702100e+00,1.250000000000000000e+02
3.498297872340425663e+00,1.270000000000000000e+02
3.498404255319148781e+00,1.290000000000000000e+02
3.498510638297872344e+00,1.310000000000000000e+02
3.498617021276595906e+00,1.330000000000000000e+02
3.498723404255319025e+00,1.360000000000000000e+02
3.498829787234042588e+00,1.390000000000000000e+02
3.498936170212766150e+00,1.420000000000000000e+02
3.499042553191489269e+00,1.460000000000000000e+02
3.499148936170212831e+00,1.530000000000000000e+02
3.499255319148935950e+00,1.550000000000000000e+02
3.499361702127659512e+00,1.520000000000000000e+02
3.499468085106383075e+00,1.490000000000000000e+02
3.499574468085106194e+00,1.470000000000000000e+02
3.499680851063829756e+00,1.450000000000000000e+02
3.499787234042553319e+00,1.450000000000000000e+02
3.499893617021276437e+00,1.420000000000000000e+02
3.500000000000000000e+00,1.390000000000000000e+02
3.500106382978723563e+00,1.360000000000000000e+02
3.500212765957446681e+00,1.350000000000000000e+02
3.500319148936170244e+00,1.340000000000000000e+02
3.500425531914893806e+00,1.300000000000000000e+02
3.500531914893616925e+00,1.270000000000000000e+02
3.500638297872340488e+00,1.250000000000000000e+02
3.500744680851064050e+00,1.240000000000000000e+02
3.500851063829787169e+00,1.210000000000000000e+02
3.500957446808510731e+00,1.160000000000000000e+02
3.501063829787233850e+00,1.120000000000000000e+02
3.501170212765957412e+00,1.120000000000000000e+02
3.501276595744680975e+00,1.140000000000000000e+02
3.501382978723404094e+00,1.160000000000000000e+02
3.501489361702127656e+00,1.160000000000000000e+02
3.501595744680851219e+00,1.160000000000000000e+02
3.501702127659574337e+00,1.170000000000000000e+02
3.501808510638297900e+00,1.160000000000000000e+02
3.501914893617021463e+00,1.180000000000000000e+02
3.502021276595744581e+00,1.200000000000000000e+02
3.502127659574468144e+00,1.230000000000000000e+02
3.502234042553191706e+00,1.230000000000000000e+02
3.502340425531914825e+00,1.210000000000000000e+02
3.502446808510638387e+00,1.190000000000000000e+02
3.502553191489361506e+00,1.180000000000000000e+02
3.502659574468085069e+00,1.160000000000000000e+02
3.502765957446808631e+00,1.150000000000000000e+02
3.502872340425531750e+00,1.180000000000000000e+02
3.502978723404255312e+00,1.190000000000000000e+02
3.503085106382978875e+00,1.190000000000000000e+02
3.503191489361701993e+00,1.170000000000000000e+02
3.503297872340425556e+00,1.120000000000000000e+02
3.503404255319149119e+00,1.090000000000000000e+02
3.503510638297872237e+00,1.100000000000000000e+02
3.503617021276595800e+00,1.120000000000000000e+02
3.503723404255319362e+00,1.100000000000000000e+02
3.503829787234042481e+00,1.090000000000000000e+02
3.503936170212766044e+00,1.080000000000000000e+02
3.504042553191489162e+00,1.060000000000000000e+02
3.504148936170212725e+00,1.030000000000000000e+02
3.504255319148936287e+00,1.010000000000000000e+02
3.504361702127659406e+00,1.020000000000000000e+02
3.504468085106382969e+00,1.020000000000000000e+02
3.504574468085106531e+00,1.020000000000000000e+02
3.504680851063829650e+00,1.020000000000000000e+02
3.504787234042553212e+00,1.010000000000000000e+02
3.504893617021276775e+00,1.020000000000000000e+02
3.504999999999999893e+00,1.060000000000000000e+02
3.505106382978723456e+00,1.090000000000000000e+02
3.505212765957447019e+00,1.100000000000000000e+02
3.505319148936170137e+00,1.130000000000000000e+02
3.505425531914893700e+00,1.150000000000000000e+02
3.505531914893616818e+00,1.150000000000000000e+02
3.505638297872340381e+00,1.140000000000000000e+02
3.505744680851063944e+00,1.130000000000000000e+02
3.505851063829787062e+00,1.150000000000000000e+02
3.505957446808510625e+00,1.140000000000000000e+02
3.506063829787234187e+00,1.120000000000000000e+02
3.506170212765957306e+00,1.110000000000000000e+02
3.506276595744680868e+00,1.100000000000000000e+02
3.506382978723404431e+00,1.110000000000000000e+02
3.506489361702127550e+00,1.120000000000000000e+02
3.506595744680851112e+00,1.110000000000000000e+02
3.506702127659574675e+00,1.110000000000000000e+02
3.506808510638297793e+00,1.100000000000000000e+02
3.506914893617021356e+00,1.110000000000000000e+02
3.507021276595744474e+00,1.120000000000000000e+02
3.507127659574468037e+00,1.120000000000000000e+02
3.507234042553191600e+00,1.120000000000000000e+02
3.507340425531914718e+00,1.140000000000000000e+02
3.507446808510638281e+00,1.140000000000000000e+02
3.507553191489361843e+00,1.140000000000000000e+02
3.507659574468084962e+00,1.130000000000000000e+02
3.507765957446808525e+00,1.130000000000000000e+02
3.507872340425532087e+00,1.160000000000000000e+02
3.507978723404255206e+00,1.200000000000000000e+02
3.508085106382978768e+00,1.220000000000000000e+02
3.508191489361702331e+00,1.250000000000000000e+02
3.508297872340425450e+00,1.270000000000000000e+02
3.508404255319149012e+00,1.300000000000000000e+02
3.508510638297872131e+00,1.310000000000000000e+02
3.508617021276595693e+00,1.310000000000000000e+02
3.508723404255319256e+00,1.310000000000000000e+02
3.508829787234042374e+00,1.290000000000000000e+02
3.508936170212765937e+00,1.280000000000000000e+02
3.509042553191489500e+00,1.290000000000000000e+02
3.509148936170212618e+00,1.280000000000000000e+02
3.509255319148936181e+00,1.260000000000000000e+02
3.509361702127659743e+00,1.260000000000000000e+02
3.509468085106382862e+00,1.270000000000000000e+02
3.509574468085106425e+00,1.260000000000000000e+02
3.509680851063829987e+00,1.250000000000000000e+02
3.509787234042553106e+00,1.230000000000000000e+02
3.509893617021276668e+00,1.230000000000000000e+02
3.509999999999999787e+00,1.190000000000000000e+02
3.510106382978723349e+00,1.100000000000000000e+02
3.510212765957446912e+00,1.070000000000000000e+02
3.510319148936170031e+00,1.080000000000000000e+02
3.510425531914893593e+00,1.080000000000000000e+02
3.510531914893617156e+00,1.080000000000000000e+02
3.510638297872340274e+00,1.080000000000000000e+02
3.510744680851063837e+00,1.080000000000000000e+02
3.510851063829787400e+00,1.080000000000000000e+02
3.510957446808510518e+00,1.070000000000000000e+02
3.511063829787234081e+00,1.090000000000000000e+02
3.511170212765957643e+00,1.100000000000000000e+02
3.511276595744680762e+00,1.110000000000000000e+02
3.511382978723404324e+00,1.130000000000000000e+02
3.511489361702127443e+00,1.110000000000000000e+02
3.511595744680851006e+00,1.090000000000000000e+02
3.511702127659574568e+00,1.090000000000000000e+02
3.511808510638297687e+00,1.080000000000000000e+02
3.511914893617021249e+00,1.080000000000000000e+02
3.512021276595744812e+00,1.090000000000000000e+02
3.512127659574467931e+00,1.120000000000000000e+02
3.512234042553191493e+00,1.150000000000000000e+02
3.512340425531915056e+00,1.150000000000000000e+02
3.512446808510638174e+00,1.150000000000000000e+02
3.512553191489361737e+00,1.160000000000000000e+02
3.512659574468085300e+00,1.170000000000000000e+02
3.512765957446808418e+00,1.200000000000000000e+02
3.512872340425531981e+00,1.220000000000000000e+02
3.512978723404255099e+00,1.190000000000000000e+02
